Day,Hour,Temp,Dir,Spd
143,4,0.303754266,40,0.264705882
143,5,0.296928328,30,0.264705882
143,6,0.283276451,20,0.215686275
143,7,0.283276451,30,0.303921569
143,8,0.310580205,40,0.245098039
143,9,0.368600683,20,0.147058824
143,10,0.395904437,120,0.107843137
143,11,0.464163823,120,0.225490196
143,12,0.470989761,120,0.225490196
143,13,0.5221843,130,0.284313725
143,14,0.518771331,130,0.294117647
143,15,0.494880546,120,0.303921569
143,16,0.457337884,120,0.284313725
143,17,0.409556314,120,0.294117647
143,18,0.375426621,120,0.274509804
143,19,0.368600683,120,0.254901961
143,20,0.37883959,110,0.176470588
143,21,0.38225256,90,0.147058824
143,22,0.37883959,110,0.215686275
143,23,0.385665529,110,0.137254902
143,24,0.392491468,120,0.176470588
144,1,0.389078498,100,0.098039216
144,2,0.399317406,110,0.205882353
144,3,0.412969283,110,0.235294118
144,4,0.402730375,110,0.245098039
144,5,0.389078498,80,0.215686275
144,6,0.389078498,70,0.235294118
144,7,0.392491468,90,0.156862745
144,8,0.402730375,90,0.225490196
144,9,0.457337884,110,0.176470588
144,10,0.542662116,120,0.245098039
144,11,0.580204778,120,0.333333333
144,12,0.539249147,140,0.264705882
144,13,0.576791809,140,0.323529412
144,14,0.590443686,140,0.264705882
144,15,0.539249147,130,0.215686275
144,16,0.501706485,120,0.18627451
144,17,0.470989761,120,0.166666667
144,18,0.447098976,120,0.156862745
144,19,0.436860068,120,0.176470588
144,20,0.440273038,110,0.147058824
144,21,0.42662116,120,0.019607843
144,22,0.433447099,110,0
144,23,0.447098976,210,0
144,24,0.453924915,270,0
145,1,0.467576792,310,0
145,2,0.453924915,360,0.009803922
145,3,0.457337884,360,0
145,4,0.457337884,340,0.039215686
145,5,0.457337884,350,0
145,6,0.453924915,10,0.029411765
145,7,0.423208191,90,0
145,8,0.450511945,120,0
145,9,0.508532423,80,0
145,10,0.597269625,360,0
145,11,0.600682594,310,0.009803922
145,12,0.62116041,10,0.009803922
145,13,0.675767918,120,0.107843137
145,14,0.66552901,130,0.225490196
145,15,0.607508532,120,0.303921569
145,16,0.583617747,120,0.254901961
145,17,0.532423208,120,0.225490196
145,18,0.484641638,,
145,19,0.467576792,110,0.156862745
145,20,0.467576792,120,0.18627451
145,21,0.464163823,120,0.12745098
145,22,0.460750853,90,0.098039216
145,23,0.460750853,90,0.088235294
145,24,0.457337884,60,0.196078431
146,1,0.450511945,60,0.18627451
146,2,0.440273038,80,0.166666667
146,3,0.43003413,90,0.18627451
146,4,0.42662116,80,0.18627451
146,5,0.416382253,100,0.156862745
146,6,0.409556314,90,0.156862745
146,7,0.409556314,100,0.147058824
146,8,0.450511945,90,0.117647059
146,9,0.515358362,100,0.18627451
146,10,0.597269625,110,0.196078431
146,11,0.66894198,130,0.12745098
146,12,0.706484642,130,0.137254902
146,13,0.726962457,140,0.156862745
146,14,0.703071672,120,0.205882353
146,15,0.651877133,160,0.107843137
146,16,0.600682594,280,0.166666667
146,17,0.56996587,290,0.156862745
146,18,0.529010239,290,0.18627451
146,19,0.511945392,290,0.137254902
146,20,0.501706485,280,0.019607843
146,21,0.47440273,30,0
146,22,0.481228669,80,0
146,23,0.460750853,110,0.029411765
146,24,0.443686007,110,0
147,1,0.440273038,120,0.009803922
147,2,0.433447099,120,0.12745098
147,3,0.43003413,110,0.029411765
147,4,0.423208191,140,0
147,5,0.440273038,250,0
147,6,0.419795222,110,0
147,7,0.416382253,110,0
147,8,0.494880546,100,0.019607843
147,9,0.552901024,30,0.147058824
147,10,0.600682594,50,0.245098039
147,11,0.662116041,350,0.156862745
147,12,0.703071672,360,0.166666667
147,13,0.679180887,10,0.254901961
147,14,0.709897611,30,0.12745098
147,15,0.696245734,50,0.137254902
147,16,0.679180887,50,0.225490196
147,17,0.651877133,30,0.215686275
147,18,0.610921502,30,0.166666667
147,19,0.590443686,40,0.137254902
147,20,,,
147,21,0.583617747,,
147,22,,,
147,23,0.546075085,,
147,24,0.535836177,,
148,1,0.5221843,40,0.421568627
148,2,0.505119454,40,0.37254902
148,3,0.484641638,30,0.37254902
148,4,0.47440273,30,0.323529412
148,5,0.464163823,30,0.362745098
148,6,0.447098976,20,0.392156863
148,7,0.443686007,40,0.37254902
148,8,0.443686007,40,0.37254902
148,9,0.47440273,20,0.274509804
148,10,0.511945392,20,0.284313725
148,11,0.563139932,10,0.225490196
148,12,0.61774744,,
148,13,0.651877133,120,0.245098039
